density,noise_percent,iterations,converged,initial_acc,final_acc
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,15.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,20.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,25.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,30.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,3,True,0.8395061728395061,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,35.0,2,True,1.0,1.0
1.0,40.0,3,True,0.1111111111111111,0.1111111111111111
1.0,40.0,3,True,0.7160493827160493,1.0
1.0,40.0,3,True,0.37037037037037035,1.0
1.0,40.0,3,True,0.9753086419753086,1.0
1.0,40.0,15,True,0.13580246913580246,0.1111111111111111
1.0,40.0,5,True,0.20987654320987653,0.06172839506172839
1.0,40.0,2,True,1.0,1.0
1.0,40.0,3,True,0.4444444444444444,1.0
1.0,40.0,12,True,0.2222222222222222,0.08641975308641975
1.0,40.0,3,True,0.8641975308641975,1.0
1.0,40.0,3,True,0.9629629629629629,1.0
1.0,40.0,3,True,0.2716049382716049,1.0
1.0,40.0,3,True,0.9506172839506173,1.0
1.0,40.0,2,True,1.0,1.0
1.0,40.0,3,True,0.09876543209876543,0.13580246913580246
1.0,40.0,2,True,1.0,1.0
1.0,40.0,8,True,0.07407407407407407,0.09876543209876543
1.0,40.0,6,True,0.16049382716049382,0.09876543209876543
1.0,40.0,19,True,0.14814814814814814,0.18518518518518517
1.0,40.0,2,True,1.0,1.0
1.0,40.0,3,True,0.5925925925925926,1.0
1.0,40.0,8,True,0.14814814814814814,0.14814814814814814
1.0,40.0,11,True,0.2222222222222222,0.08641975308641975
1.0,40.0,3,True,0.37037037037037035,1.0
1.0,40.0,2,True,1.0,1.0
1.0,40.0,4,True,0.18518518518518517,1.0
1.0,40.0,6,True,0.14814814814814814,0.08641975308641975
1.0,40.0,14,True,0.13580246913580246,0.12345679012345678
1.0,40.0,3,True,0.8765432098765432,1.0
1.0,40.0,4,True,0.18518518518518517,1.0
1.0,40.0,7,True,0.18518518518518517,0.1111111111111111
1.0,40.0,3,True,0.2222222222222222,1.0
1.0,40.0,4,True,0.1111111111111111,0.06172839506172839
1.0,40.0,2,True,1.0,1.0
1.0,40.0,3,True,0.9135802469135802,1.0
1.0,40.0,3,True,0.6049382716049383,1.0
1.0,40.0,20,False,0.2345679012345679,0.08641975308641975
1.0,40.0,3,True,0.8395061728395061,1.0
1.0,40.0,2,True,1.0,1.0
1.0,40.0,4,True,0.12345679012345678,0.13580246913580246
1.0,40.0,2,True,1.0,1.0
1.0,40.0,2,True,1.0,1.0
1.0,40.0,3,True,0.6666666666666666,1.0
1.0,40.0,16,True,0.2345679012345679,0.14814814814814814
1.0,40.0,2,True,1.0,1.0
1.0,40.0,3,True,0.30864197530864196,1.0
1.0,40.0,3,True,0.32098765432098764,1.0
1.0,40.0,2,True,1.0,1.0
1.0,40.0,13,True,0.06172839506172839,0.14814814814814814
1.0,40.0,3,True,0.2345679012345679,1.0
1.0,45.0,16,True,0.08641975308641975,0.14814814814814814
1.0,45.0,3,True,0.09876543209876543,0.07407407407407407
1.0,45.0,6,True,0.09876543209876543,0.08641975308641975
1.0,45.0,6,True,0.1111111111111111,0.06172839506172839
1.0,45.0,5,True,0.08641975308641975,0.13580246913580246
1.0,45.0,12,True,0.12345679012345678,0.12345679012345678
1.0,45.0,5,True,0.1111111111111111,0.08641975308641975
1.0,45.0,5,True,0.1111111111111111,0.19753086419753085
1.0,45.0,13,True,0.1111111111111111,0.08641975308641975
1.0,45.0,6,True,0.08641975308641975,0.12345679012345678
1.0,45.0,4,True,0.09876543209876543,0.06172839506172839
1.0,45.0,8,True,0.1111111111111111,0.14814814814814814
1.0,45.0,16,True,0.1111111111111111,0.16049382716049382
1.0,45.0,14,True,0.12345679012345678,0.12345679012345678
1.0,45.0,13,True,0.12345679012345678,0.14814814814814814
1.0,45.0,6,True,0.09876543209876543,0.14814814814814814
1.0,45.0,7,True,0.16049382716049382,0.08641975308641975
1.0,45.0,6,True,0.13580246913580246,0.14814814814814814
1.0,45.0,6,True,0.1111111111111111,0.13580246913580246
1.0,45.0,17,True,0.13580246913580246,0.14814814814814814
1.0,45.0,17,True,0.09876543209876543,0.04938271604938271
1.0,45.0,20,False,0.13580246913580246,0.06172839506172839
1.0,45.0,9,True,0.09876543209876543,0.08641975308641975
1.0,45.0,4,True,0.08641975308641975,0.07407407407407407
1.0,45.0,5,True,0.07407407407407407,0.1728395061728395
1.0,45.0,14,True,0.1111111111111111,0.13580246913580246
1.0,45.0,6,True,0.07407407407407407,0.09876543209876543
1.0,45.0,14,True,0.13580246913580246,0.12345679012345678
1.0,45.0,13,True,0.12345679012345678,0.07407407407407407
1.0,45.0,6,True,0.09876543209876543,0.1111111111111111
1.0,45.0,18,True,0.1111111111111111,0.09876543209876543
1.0,45.0,10,True,0.09876543209876543,0.037037037037037035
1.0,45.0,20,False,0.09876543209876543,0.09876543209876543
1.0,45.0,20,False,0.13580246913580246,0.06172839506172839
1.0,45.0,4,True,0.13580246913580246,0.037037037037037035
1.0,45.0,20,False,0.06172839506172839,0.12345679012345678
1.0,45.0,13,True,0.06172839506172839,0.09876543209876543
1.0,45.0,11,True,0.14814814814814814,0.14814814814814814
1.0,45.0,8,True,0.07407407407407407,0.19753086419753085
1.0,45.0,4,True,0.08641975308641975,0.09876543209876543
1.0,45.0,13,True,0.13580246913580246,0.06172839506172839
1.0,45.0,3,True,0.2839506172839506,1.0
1.0,45.0,3,True,0.08641975308641975,0.06172839506172839
1.0,45.0,8,True,0.1728395061728395,0.09876543209876543
1.0,45.0,16,True,0.06172839506172839,0.14814814814814814
1.0,45.0,12,True,0.1111111111111111,0.09876543209876543
1.0,45.0,6,True,0.09876543209876543,0.07407407407407407
1.0,45.0,10,True,0.13580246913580246,0.08641975308641975
1.0,45.0,8,True,0.16049382716049382,0.1111111111111111
1.0,45.0,7,True,0.1111111111111111,0.18518518518518517
1.0,50.0,18,True,0.037037037037037035,0.08641975308641975
1.0,50.0,9,True,0.07407407407407407,0.12345679012345678
1.0,50.0,6,True,0.1728395061728395,0.09876543209876543
1.0,50.0,16,True,0.12345679012345678,0.13580246913580246
1.0,50.0,4,True,0.1111111111111111,0.14814814814814814
1.0,50.0,19,True,0.13580246913580246,0.1111111111111111
1.0,50.0,7,True,0.09876543209876543,0.06172839506172839
1.0,50.0,16,True,0.1111111111111111,0.06172839506172839
1.0,50.0,7,True,0.04938271604938271,0.08641975308641975
1.0,50.0,7,True,0.08641975308641975,0.09876543209876543
1.0,50.0,10,True,0.14814814814814814,0.13580246913580246
1.0,50.0,7,True,0.09876543209876543,0.12345679012345678
1.0,50.0,8,True,0.12345679012345678,0.06172839506172839
1.0,50.0,11,True,0.12345679012345678,0.2222222222222222
1.0,50.0,4,True,0.1111111111111111,0.1728395061728395
1.0,50.0,7,True,0.14814814814814814,0.07407407407407407
1.0,50.0,9,True,0.1111111111111111,0.09876543209876543
1.0,50.0,9,True,0.09876543209876543,0.09876543209876543
1.0,50.0,3,True,0.07407407407407407,0.16049382716049382
1.0,50.0,5,True,0.12345679012345678,0.13580246913580246
1.0,50.0,15,True,0.1111111111111111,0.13580246913580246
1.0,50.0,9,True,0.08641975308641975,0.1111111111111111
1.0,50.0,18,True,0.1111111111111111,0.14814814814814814
1.0,50.0,4,True,0.06172839506172839,0.08641975308641975
1.0,50.0,4,True,0.16049382716049382,0.04938271604938271
1.0,50.0,18,True,0.1111111111111111,0.12345679012345678
1.0,50.0,14,True,0.08641975308641975,0.07407407407407407
1.0,50.0,10,True,0.13580246913580246,0.14814814814814814
1.0,50.0,20,False,0.14814814814814814,0.06172839506172839
1.0,50.0,14,True,0.1111111111111111,0.12345679012345678
1.0,50.0,10,True,0.09876543209876543,0.1111111111111111
1.0,50.0,14,True,0.08641975308641975,0.12345679012345678
1.0,50.0,3,True,0.07407407407407407,0.09876543209876543
1.0,50.0,6,True,0.08641975308641975,0.06172839506172839
1.0,50.0,14,True,0.09876543209876543,0.07407407407407407
1.0,50.0,19,True,0.12345679012345678,0.14814814814814814
1.0,50.0,7,True,0.08641975308641975,0.09876543209876543
1.0,50.0,9,True,0.14814814814814814,0.16049382716049382
1.0,50.0,20,False,0.1111111111111111,0.12345679012345678
1.0,50.0,11,True,0.08641975308641975,0.1111111111111111
1.0,50.0,19,True,0.14814814814814814,0.08641975308641975
1.0,50.0,20,False,0.1111111111111111,0.1111111111111111
1.0,50.0,20,False,0.12345679012345678,0.12345679012345678
1.0,50.0,17,True,0.08641975308641975,0.07407407407407407
1.0,50.0,13,True,0.06172839506172839,0.09876543209876543
1.0,50.0,17,True,0.1111111111111111,0.06172839506172839
1.0,50.0,13,True,0.06172839506172839,0.12345679012345678
1.0,50.0,15,True,0.06172839506172839,0.12345679012345678
1.0,50.0,20,True,0.08641975308641975,0.04938271604938271
1.0,50.0,5,True,0.1111111111111111,0.09876543209876543
1.0,55.00000000000001,20,False,0.09876543209876543,0.08641975308641975
1.0,55.00000000000001,6,True,0.1111111111111111,0.07407407407407407
1.0,55.00000000000001,16,True,0.09876543209876543,0.08641975308641975
1.0,55.00000000000001,20,False,0.14814814814814814,0.12345679012345678
1.0,55.00000000000001,20,False,0.12345679012345678,0.1111111111111111
1.0,55.00000000000001,7,True,0.037037037037037035,0.07407407407407407
1.0,55.00000000000001,12,True,0.07407407407407407,0.1728395061728395
1.0,55.00000000000001,11,True,0.13580246913580246,0.14814814814814814
1.0,55.00000000000001,6,True,0.13580246913580246,0.04938271604938271
1.0,55.00000000000001,9,True,0.1111111111111111,0.16049382716049382
1.0,55.00000000000001,4,True,0.12345679012345678,0.1111111111111111
1.0,55.00000000000001,9,True,0.12345679012345678,0.14814814814814814
1.0,55.00000000000001,20,False,0.1728395061728395,0.09876543209876543
1.0,55.00000000000001,20,False,0.07407407407407407,0.12345679012345678
1.0,55.00000000000001,6,True,0.07407407407407407,0.06172839506172839
1.0,55.00000000000001,8,True,0.12345679012345678,0.09876543209876543
1.0,55.00000000000001,19,True,0.16049382716049382,0.1111111111111111
1.0,55.00000000000001,3,True,0.18518518518518517,0.14814814814814814
1.0,55.00000000000001,8,True,0.08641975308641975,0.16049382716049382
1.0,55.00000000000001,20,False,0.08641975308641975,0.13580246913580246
1.0,55.00000000000001,9,True,0.09876543209876543,0.08641975308641975
1.0,55.00000000000001,7,True,0.09876543209876543,0.08641975308641975
1.0,55.00000000000001,7,True,0.1111111111111111,0.12345679012345678
1.0,55.00000000000001,8,True,0.12345679012345678,0.14814814814814814
1.0,55.00000000000001,12,True,0.12345679012345678,0.1728395061728395
1.0,55.00000000000001,11,True,0.08641975308641975,0.08641975308641975
1.0,55.00000000000001,17,True,0.1111111111111111,0.13580246913580246
1.0,55.00000000000001,10,True,0.13580246913580246,0.06172839506172839
1.0,55.00000000000001,16,True,0.06172839506172839,0.16049382716049382
1.0,55.00000000000001,4,True,0.12345679012345678,0.13580246913580246
1.0,55.00000000000001,20,False,0.1728395061728395,0.08641975308641975
1.0,55.00000000000001,16,True,0.1111111111111111,0.13580246913580246
1.0,55.00000000000001,7,True,0.12345679012345678,0.07407407407407407
1.0,55.00000000000001,11,True,0.12345679012345678,0.16049382716049382
1.0,55.00000000000001,20,False,0.14814814814814814,0.06172839506172839
1.0,55.00000000000001,6,True,0.09876543209876543,0.08641975308641975
1.0,55.00000000000001,3,True,0.20987654320987653,0.1111111111111111
1.0,55.00000000000001,20,False,0.12345679012345678,0.1111111111111111
1.0,55.00000000000001,4,True,0.14814814814814814,0.1111111111111111
1.0,55.00000000000001,11,True,0.1111111111111111,0.09876543209876543
1.0,55.00000000000001,5,True,0.12345679012345678,0.14814814814814814
1.0,55.00000000000001,20,False,0.12345679012345678,0.09876543209876543
1.0,55.00000000000001,4,True,0.09876543209876543,0.1111111111111111
1.0,55.00000000000001,8,True,0.06172839506172839,0.09876543209876543
1.0,55.00000000000001,20,False,0.1111111111111111,0.14814814814814814
1.0,55.00000000000001,6,True,0.09876543209876543,0.12345679012345678
1.0,55.00000000000001,14,True,0.09876543209876543,0.1111111111111111
1.0,55.00000000000001,20,False,0.13580246913580246,0.12345679012345678
1.0,55.00000000000001,20,True,0.12345679012345678,0.13580246913580246
1.0,55.00000000000001,19,True,0.13580246913580246,0.16049382716049382
1.0,60.0,4,True,0.07407407407407407,0.08641975308641975
1.0,60.0,11,True,0.07407407407407407,0.14814814814814814
1.0,60.0,3,True,0.14814814814814814,0.1728395061728395
1.0,60.0,7,True,0.14814814814814814,0.2345679012345679
1.0,60.0,3,True,0.012345679012345678,0.037037037037037035
1.0,60.0,12,True,0.06172839506172839,0.09876543209876543
1.0,60.0,20,False,0.12345679012345678,0.09876543209876543
1.0,60.0,10,True,0.09876543209876543,0.08641975308641975
1.0,60.0,16,True,0.09876543209876543,0.08641975308641975
1.0,60.0,9,True,0.08641975308641975,0.1111111111111111
1.0,60.0,20,False,0.09876543209876543,0.1111111111111111
1.0,60.0,20,False,0.13580246913580246,0.12345679012345678
1.0,60.0,20,False,0.13580246913580246,0.1111111111111111
1.0,60.0,9,True,0.14814814814814814,0.19753086419753085
1.0,60.0,6,True,0.08641975308641975,0.16049382716049382
1.0,60.0,6,True,0.09876543209876543,0.13580246913580246
1.0,60.0,18,True,0.09876543209876543,0.09876543209876543
1.0,60.0,4,True,0.07407407407407407,0.13580246913580246
1.0,60.0,4,True,0.08641975308641975,0.09876543209876543
1.0,60.0,9,True,0.13580246913580246,0.09876543209876543
1.0,60.0,7,True,0.14814814814814814,0.06172839506172839
1.0,60.0,12,True,0.16049382716049382,0.16049382716049382
1.0,60.0,5,True,0.1111111111111111,0.06172839506172839
1.0,60.0,4,True,0.08641975308641975,0.09876543209876543
1.0,60.0,5,True,0.08641975308641975,0.16049382716049382
1.0,60.0,4,True,0.16049382716049382,0.14814814814814814
1.0,60.0,20,False,0.1111111111111111,0.12345679012345678
1.0,60.0,3,True,0.09876543209876543,0.18518518518518517
1.0,60.0,6,True,0.12345679012345678,0.1728395061728395
1.0,60.0,7,True,0.12345679012345678,0.12345679012345678
1.0,60.0,17,True,0.13580246913580246,0.2222222222222222
1.0,60.0,4,True,0.12345679012345678,0.037037037037037035
1.0,60.0,4,True,0.1111111111111111,0.1111111111111111
1.0,60.0,8,True,0.13580246913580246,0.20987654320987653
1.0,60.0,5,True,0.09876543209876543,0.13580246913580246
1.0,60.0,14,True,0.12345679012345678,0.19753086419753085
1.0,60.0,6,True,0.14814814814814814,0.1111111111111111
1.0,60.0,14,True,0.12345679012345678,0.04938271604938271
1.0,60.0,3,True,0.09876543209876543,0.14814814814814814
1.0,60.0,5,True,0.09876543209876543,0.06172839506172839
1.0,60.0,7,True,0.09876543209876543,0.2222222222222222
1.0,60.0,8,True,0.09876543209876543,0.16049382716049382
1.0,60.0,3,True,0.06172839506172839,0.14814814814814814
1.0,60.0,20,False,0.08641975308641975,0.1111111111111111
1.0,60.0,6,True,0.14814814814814814,0.14814814814814814
1.0,60.0,7,True,0.1111111111111111,0.13580246913580246
1.0,60.0,11,True,0.04938271604938271,0.04938271604938271
1.0,60.0,20,False,0.07407407407407407,0.12345679012345678
1.0,60.0,5,True,0.09876543209876543,0.13580246913580246
1.0,60.0,20,False,0.13580246913580246,0.1111111111111111
1.0,70.0,7,True,0.12345679012345678,0.18518518518518517
1.0,70.0,4,True,0.1111111111111111,0.08641975308641975
1.0,70.0,9,True,0.13580246913580246,0.12345679012345678
1.0,70.0,3,True,0.08641975308641975,0.09876543209876543
1.0,70.0,12,True,0.09876543209876543,0.1111111111111111
1.0,70.0,20,False,0.08641975308641975,0.09876543209876543
1.0,70.0,4,True,0.07407407407407407,0.06172839506172839
1.0,70.0,4,True,0.1111111111111111,0.12345679012345678
1.0,70.0,15,True,0.14814814814814814,0.08641975308641975
1.0,70.0,15,True,0.12345679012345678,0.1111111111111111
1.0,70.0,4,True,0.18518518518518517,0.06172839506172839
1.0,70.0,14,True,0.1111111111111111,0.16049382716049382
1.0,70.0,13,True,0.16049382716049382,0.13580246913580246
1.0,70.0,6,True,0.08641975308641975,0.07407407407407407
1.0,70.0,18,True,0.08641975308641975,0.09876543209876543
1.0,70.0,8,True,0.12345679012345678,0.09876543209876543
1.0,70.0,4,True,0.04938271604938271,0.20987654320987653
1.0,70.0,9,True,0.07407407407407407,0.12345679012345678
1.0,70.0,15,True,0.04938271604938271,0.13580246913580246
1.0,70.0,20,False,0.13580246913580246,0.1111111111111111
1.0,70.0,12,True,0.12345679012345678,0.2222222222222222
1.0,70.0,4,True,0.12345679012345678,0.08641975308641975
1.0,70.0,9,True,0.14814814814814814,0.07407407407407407
